PlanId;Plannavn;Plantype;PlantypeId;Planstatus;PlanstatusId;IKraft;Lovreferanse;LovreferanseId;Vertikalnivå;VertikalnivåId;PlanBestemmelse;PlanBestemmelseId
425;Kvartal 19, Vestre Strandgate 24a og 26;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;08.10.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
426;Travbane v/Dyreparken;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;16.10.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
427;Rv12 Setesdalsveien g/s v Artillerivollen - Ravndalsveien;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.10.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
428;Hånes E2, del av;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;21.11.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
429;SØDAL TERRASSE, FORLENGELSE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.11.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
430;TORSVIKHEIA BEF OMREGULERING TIL BARNEHAGE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;17.08.1983;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
431;ENRUM;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;19.12.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
432;E18 Varoddbrua gang- og sykkelbane;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;19.12.1984;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
433;Korsvikfjorden industriområde, del av gnr. 96, bnr. 124, 125;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.10.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
434;Tømmerstø del av gammel plan;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;20.12.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
435;LILLEFJELL, MOSBY;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;20.03.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
436;Hånes felt BF og Epleveien 1;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;19.12.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
437;Espelund, Gnr. 39, Bnr. 7, 58, 74, 88;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;20.03.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
438;Eg sykehus;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;26.06.1985;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
439;Vestheiene felt F1 og del av Breimyrveien;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.04.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
43A;Snorresgt. 12 - 22;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;17.04.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
440;Gnr.82,Bnr.3 m.fl. hytteområde Sodefjed;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.06.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
441;Jaktodden 2;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.05.1985;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
442;Del av Krooddveien, masseuttak Kjerregårdsbukta;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.04.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
443;Tinnheiveien, gang/sykkelvei, fra Ledningdalen til Natriumveien;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;19.12.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
444;Steindalen/Skonnertveien g/s;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.03.1984;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
445;Hånes service og skolesenter (tomt til idrettsanlegg);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.05.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
446;ØSTRE RINGVEI BENSINSTASJON;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.05.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
447;Dvergsnesveien, Korsvik - Dvergsnes;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.04.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
448;Kvartal 49;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.05.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
449;Strandbakken;Bebyggelsesplan iht. reguleringsplan (PBL 1985);32;Utgått/erstattet;5;27.03.1985;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
450;E18 øst, strekningen Vollevannet - gamle Vigevei;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.10.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
451;Hommeren kirketomt;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.10.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
452;Vestheiene senter G2;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.10.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
453;Karuss idrettsanlegg;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;12.08.1985;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
454;KOLEMILA BÅTHAVN GNR.98,BNR.28;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;15.10.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
455;BLØRSTAD INDUSTRI /FORRETNING / TRAFIKK;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;27.11.1985;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
456;Gnr. 11, BNR. 5 og 568, Voiebyen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;11.12.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
457;Gnr. 12, bnr. 561 Hundebakken;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.01.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
458;E18 kryss ved Sørlandsparken;Eldre reguleringsplan (PBL 1985);30;Uaktuell/trukket;10;;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
459;Arenfeldtsvei g/s vei fra Kokleheia til Torridalsveien;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;19.03.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
460;Arenfeldtsvei, fra Torridalsv. til Oberst Ltn. Omdalsv.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;02.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
461;Odderhei;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.10.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
462;Strømme/Korsvik - felt R og S;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;30.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
463;Hånes felt E3;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;02.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
464;Gimle gård / Gimleveien g/s vei;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;02.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
465;Vestheiene felt 3A;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.12.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
466;RANDESUND SKYTEBANE GNR.78,BNR.1;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;30.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
467;Sødal Industriområde;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;28.05.1986;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;;
468;Kjerrheia industritomter;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.06.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
469;HANNEVIKDALEN - RIGEDALEN;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.04.1986;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
470;Holskogen industriområde;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;15.04.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
471;Dalsveiens forlengelse;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.08.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
472;Gnr. 14. bnr. 91 m.fl. Fidjane;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.08.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
473;RANDESUND INDUSTRIOMRÅDE, SONE 2;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;18.09.1986;Plan- og bygningsloven av 1985 eller før;5;;;;
474;Gnr. 11, Bnr. 14;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;20.10.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
475;Slettkollen;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;25.09.1986;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
476;TRAVPARKEN REGULERINGSENDRING;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;30.09.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;;
477;Møllevannsveien 79;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;14.01.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
478;GNR. 8, BNR. 228. DEL AV BRØVIG GÅRD;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;14.01.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
479;Andøyveien, g/s vei fra kryss Vågsbygdv. til Øgrey;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.11.1986;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
480;Bråvann;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.02.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
481;Rabberstien 27, 29 omregulert til boligformål;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.02.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
482;Vestre Strandgate 21 ;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;04.03.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
483;E18 VEST, BUSSLOMME VED KOLSTADTJØNN;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;04.03.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
484;Rv. 39 g/s vei Ve - Ryen;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;16.01.1986;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
485;Hånes, felt E1 Ansgarskolen;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;01.04.1987;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
487;Åsane del av gnr. 13, bnr. 888;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.04.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
488;Møllevannsveien, g/s vei fra Grim skole til Krossen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.04.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
489;Hattesteinen industriområde;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.04.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
490;Slottskvartalet;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.04.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
491;Geiderøy, Bro over Skibbusundet;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.04.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
492;Elvebredden øst;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.05.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
493;Hellemyråsen 40-70;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
494;E18 øst Narvikbakken;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.05.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
495;FLEKKERØY, FASTLANDSFORBINDELSE;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;18.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
497;Karussområdet. Tomt til almennyttig formål.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;17.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
498;Voie - gnr 11 bnr del av 3 og bnr 22;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;27.05.1987;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;;
499;Hellemyromr. IV, omreg. av vei;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
500;Rv 12 Høie - Mosby;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.11.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;;
501;E18 Fidjane, toplanskryss;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
502;Dallonaveien utvidelse;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;04.11.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
503;Gnr. 14, bnr. 15, Vågsbygdveien 22;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.11.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
504;Gnr. 151, bnr.1, ved Eigevannene;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;04.11.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
505;Breidalsholmen;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;16.12.1987;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;;
506;Elvebredden syd/øst, Høivold brygge;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;28.10.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
507;Løvsangerveien 36 aldersboliger;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;07.06.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
508;RV.39.GANG/SYKKELVEI HAMRE-GROVIKA;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;25.02.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
509;Voie - Kyresund ;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.03.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
510;SØDAL INDUSTRIOMRÅDE;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;04.11.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
511;Hånes felt E1 (Anskarskolen);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.01.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
512;Gnr. 2, bnr. 107 og 255, Skålevik;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;02.03.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
513;E18 GANGBRO TIL FIDJEBAKKEN/FIDJETOPPEN;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;26.08.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
514;GNR. 12, BNR. 93, SELJEVEIEN;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;02.03.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
515;Ålefjærveien fra Bleget til E18;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;27.11.1985;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
516;Rv 456 Vågsbygdveien;Eldre reguleringsplan (PBL 1985);30;Opphevet;4;24.01.1986;Plan- og bygningsloven av 1985 eller før;5;;;;
517;Hannevikdalen industriomr., felt Rigedalen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.06.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
518;Andøya;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;16.12.1987;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
519;Hyttemyrheia;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.05.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
520;Bråvann felt B1;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.05.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
521;Vågsbygd - bolig, service og rehab.senter;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;22.06.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
522;Rv. 12 Setesdalsveien, Høie - Mosby;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;23.03.1988;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;;
523;Hattesteinen - atkomstvei;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;22.06.1988;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
